document_id,matter_id,document_type,received_at,received_via,is_required,is_missing
111-43-1177,177,evidence,10/23/22,whatsappABC,TRUE,FALSE
848-65-3673,977,power_of_attorney,8/10/26,phone456,TRUE,TRUE
763-05-0889,747,court_filing,12/19/21,phoneGHI,TRUE,TRUE
814-01-7783,612,evidence,9/20/20,emailDEF,FALSE,TRUE
620-39-6072,665,passport_copy,4/4/28,emailDEF,TRUE,TRUE
818-33-2665,262,court_filing,2/2/20,whatsapp123,FALSE,FALSE
677-66-3050,287,contract,12/1/22,whatsappABC,TRUE,TRUE
564-85-9094,84,contract,6/17/20,phone456,TRUE,TRUE
183-57-5385,151,passport_copy,9/11/21,whatsapp123,FALSE,FALSE
477-75-0164,177,invoice,1/24/27,whatsappABC,FALSE,FALSE
452-60-8263,266,invoice,1/30/23,whatsappABC,FALSE,TRUE
704-12-3955,944,contract,3/17/28,emailDEF,TRUE,TRUE
751-40-5186,947,evidence,8/19/27,whatsappXYZ,TRUE,FALSE
596-96-8528,624,contract,5/2/26,whatsappABC,TRUE,TRUE
740-19-1873,674,power_of_attorney,2/7/23,emailDEF,FALSE,FALSE
136-46-8295,302,invoice,1/19/25,phoneGHI,TRUE,TRUE
453-18-3217,466,correspondence,5/15/28,whatsapp789,FALSE,TRUE
705-32-3799,683,passport_copy,1/6/22,whatsappABC,TRUE,FALSE
419-35-0860,784,contract,5/12/28,emailDEF,FALSE,TRUE
849-81-4883,457,passport_copy,7/19/21,phone789,FALSE,TRUE
327-80-5746,74,contract,2/17/24,phone456,TRUE,TRUE
107-10-4542,400,correspondence,7/17/22,phone789,FALSE,FALSE
818-33-2665,310,power_of_attorney,4/6/22,phone456,TRUE,TRUE
536-38-0973,354,court_filing,1/11/25,email123,FALSE,TRUE
821-30-7446,464,contract,10/21/23,phone789,FALSE,TRUE
144-97-1909,595,court_filing,5/14/29,whatsappXYZ,TRUE,FALSE
553-67-6751,1000,passport_copy,11/10/29,emailDEF,FALSE,TRUE
244-39-7307,328,court_filing,2/26/23,whatsapp789,TRUE,FALSE
785-29-1337,880,evidence,6/21/28,whatsappABC,TRUE,TRUE
209-67-1112,330,passport_copy,11/29/24,phone456,FALSE,FALSE
777-93-2167,40,court_filing,11/7/29,email456,TRUE,FALSE
440-49-7405,849,evidence,5/10/20,email456,TRUE,FALSE
769-65-4891,392,power_of_attorney,5/13/20,emailDEF,FALSE,FALSE
132-77-5150,643,power_of_attorney,7/4/27,email456,FALSE,FALSE
312-38-1844,704,passport_copy,9/25/22,whatsapp123,TRUE,FALSE
536-38-0973,202,court_filing,7/13/20,whatsappXYZ,TRUE,FALSE
184-11-0228,848,court_filing,3/5/24,whatsappXYZ,FALSE,FALSE
547-59-1191,175,court_filing,1/19/26,email456,TRUE,FALSE
549-59-0908,2,invoice,10/29/22,whatsapp789,TRUE,FALSE
340-34-8662,638,invoice,9/5/27,email456,FALSE,TRUE
144-05-6859,258,contract,1/22/24,phoneGHI,TRUE,TRUE
865-71-8532,453,passport_copy,12/16/27,whatsappXYZ,FALSE,FALSE
799-02-2405,774,passport_copy,6/1/21,whatsapp123,TRUE,FALSE
636-49-1175,301,evidence,4/15/21,whatsappXYZ,TRUE,FALSE
291-29-4445,200,evidence,1/16/26,phone789,FALSE,TRUE
777-20-9399,412,passport_copy,6/29/20,whatsapp789,TRUE,FALSE
360-56-4621,35,power_of_attorney,6/15/28,emailDEF,TRUE,TRUE
813-60-5268,317,court_filing,12/11/29,whatsappXYZ,FALSE,FALSE
811-57-9547,401,correspondence,11/29/21,whatsapp123,TRUE,TRUE
559-07-0143,834,court_filing,7/11/27,email123,FALSE,TRUE
207-91-4570,317,contract,1/14/24,whatsappXYZ,FALSE,FALSE
630-28-8658,239,correspondence,6/3/28,email456,FALSE,TRUE
178-96-2567,457,passport_copy,5/19/27,phone789,TRUE,FALSE
608-85-8748,832,correspondence,2/27/22,phone456,TRUE,FALSE
659-65-4864,469,passport_copy,5/22/23,email123,TRUE,TRUE
453-18-3217,880,court_filing,6/1/26,whatsappABC,TRUE,TRUE
166-92-8181,460,invoice,12/10/26,email123,FALSE,TRUE
424-97-4009,733,passport_copy,12/25/21,phone456,TRUE,TRUE
768-28-3288,109,court_filing,9/13/23,phoneGHI,TRUE,TRUE
260-50-3908,98,correspondence,3/30/27,phone456,TRUE,FALSE
546-50-6043,692,invoice,9/24/24,email123,TRUE,FALSE
331-01-2320,697,invoice,11/4/23,whatsapp789,FALSE,TRUE
838-59-3731,986,evidence,3/31/27,whatsapp123,TRUE,TRUE
777-20-9399,38,invoice,12/4/24,emailDEF,TRUE,FALSE
142-36-4687,550,passport_copy,5/14/26,email456,TRUE,FALSE
714-96-1996,870,passport_copy,3/9/29,whatsappXYZ,FALSE,FALSE
107-79-2526,727,correspondence,8/5/25,whatsapp789,TRUE,FALSE
106-98-9122,286,invoice,6/26/29,whatsapp789,TRUE,TRUE
638-66-6030,86,passport_copy,6/2/28,phoneGHI,TRUE,FALSE
439-95-3243,45,evidence,11/5/23,phone456,FALSE,TRUE
417-72-4477,856,passport_copy,12/1/29,whatsappXYZ,FALSE,TRUE
718-78-3595,382,court_filing,10/25/23,whatsapp123,FALSE,TRUE
373-57-4308,319,correspondence,3/23/28,emailDEF,TRUE,TRUE
432-99-6911,310,court_filing,12/23/23,phone456,TRUE,TRUE
459-11-4951,382,power_of_attorney,11/25/28,whatsapp123,TRUE,TRUE
605-34-0901,755,court_filing,6/4/21,phone789,FALSE,TRUE
622-86-2587,881,passport_copy,10/8/22,whatsapp123,TRUE,FALSE
718-78-3595,2,evidence,9/5/22,whatsapp789,FALSE,FALSE
606-68-3889,982,court_filing,8/17/20,whatsapp789,TRUE,FALSE
400-57-2321,433,invoice,4/15/26,whatsappABC,TRUE,FALSE
848-74-8387,539,passport_copy,10/9/24,phone456,FALSE,FALSE
448-44-5684,510,evidence,3/10/27,phone789,TRUE,TRUE
263-71-0198,196,invoice,7/14/26,whatsappABC,FALSE,TRUE
542-27-3467,982,invoice,11/5/26,whatsapp789,FALSE,FALSE
831-96-5109,327,court_filing,12/12/28,whatsappABC,TRUE,TRUE
287-29-2399,300,court_filing,5/7/24,whatsapp789,FALSE,FALSE
632-76-0930,628,contract,5/18/28,emailDEF,TRUE,FALSE
186-26-7964,922,invoice,12/2/23,emailDEF,TRUE,FALSE
116-71-1746,860,evidence,11/1/24,phone789,TRUE,FALSE
158-01-1417,936,correspondence,3/20/28,phone456,TRUE,FALSE
241-83-1921,458,power_of_attorney,9/22/26,whatsapp789,TRUE,TRUE
219-47-5641,448,evidence,11/21/28,whatsapp789,FALSE,FALSE
758-19-0644,623,court_filing,1/29/20,phoneGHI,TRUE,FALSE
178-06-3298,550,contract,5/31/20,email456,TRUE,FALSE
116-76-6708,360,passport_copy,7/24/20,emailDEF,TRUE,TRUE
866-08-2679,924,contract,9/27/28,phone456,FALSE,FALSE
880-90-6390,78,contract,7/27/27,phone456,FALSE,TRUE
278-26-9912,432,power_of_attorney,9/14/23,email123,TRUE,FALSE
830-38-8090,557,power_of_attorney,12/2/20,whatsappXYZ,TRUE,TRUE
600-77-4492,886,correspondence,7/18/23,emailDEF,TRUE,TRUE
552-41-7294,705,power_of_attorney,7/5/24,whatsappXYZ,FALSE,FALSE
779-38-5144,440,correspondence,4/27/24,phone456,FALSE,FALSE
581-20-3386,641,correspondence,1/9/27,whatsappABC,FALSE,FALSE
531-29-5280,674,court_filing,7/24/20,emailDEF,FALSE,FALSE
395-13-7055,778,contract,8/13/24,whatsapp123,TRUE,FALSE
597-66-9529,318,correspondence,5/2/23,phoneGHI,FALSE,FALSE
245-18-4739,690,correspondence,5/4/20,whatsapp789,FALSE,TRUE
681-82-9839,589,evidence,5/13/29,emailDEF,TRUE,TRUE
418-10-1393,326,invoice,1/3/29,phone456,TRUE,FALSE
128-11-4172,901,court_filing,8/27/28,whatsappABC,FALSE,FALSE
267-13-9273,534,evidence,3/18/21,whatsapp789,FALSE,FALSE
702-08-9350,172,correspondence,6/6/20,whatsappABC,FALSE,TRUE
487-61-7788,345,evidence,3/4/21,whatsappABC,TRUE,TRUE
128-48-1704,613,passport_copy,10/7/23,whatsapp123,FALSE,TRUE
796-17-5430,154,evidence,1/3/27,emailDEF,FALSE,FALSE
622-42-2088,396,court_filing,9/26/20,phoneGHI,TRUE,FALSE
509-46-3300,74,evidence,8/19/26,phone456,FALSE,FALSE
564-66-2835,158,contract,5/8/21,email123,FALSE,TRUE
121-20-7455,757,evidence,6/8/27,whatsapp123,TRUE,FALSE
255-23-5440,847,contract,1/7/21,email123,FALSE,FALSE
749-06-3082,230,passport_copy,9/18/27,whatsappXYZ,FALSE,TRUE
395-72-4887,283,correspondence,7/25/25,emailDEF,TRUE,TRUE
128-94-7136,923,power_of_attorney,4/18/25,whatsapp789,TRUE,FALSE
517-16-5968,626,court_filing,1/12/21,whatsappABC,FALSE,TRUE
473-56-9667,328,passport_copy,9/23/22,whatsapp789,FALSE,FALSE
116-76-6708,558,court_filing,1/31/28,whatsappABC,FALSE,FALSE
392-03-9980,741,invoice,3/1/29,email456,FALSE,TRUE
863-72-0215,640,passport_copy,11/4/24,phone789,TRUE,TRUE
583-16-9668,137,contract,2/14/25,whatsappXYZ,FALSE,FALSE
247-52-1911,561,contract,5/29/20,whatsapp789,TRUE,TRUE
131-74-0837,850,power_of_attorney,7/28/21,emailDEF,FALSE,FALSE
376-85-0704,361,evidence,6/7/29,whatsappXYZ,TRUE,FALSE
111-43-1177,769,contract,4/5/29,whatsappABC,FALSE,TRUE
456-92-4710,465,court_filing,12/26/29,whatsappABC,FALSE,FALSE
306-73-9150,197,contract,3/5/29,whatsapp123,TRUE,TRUE
327-75-9631,797,evidence,8/7/26,whatsapp123,FALSE,TRUE
357-63-6582,491,correspondence,12/25/29,whatsappXYZ,FALSE,FALSE
303-14-0640,938,power_of_attorney,4/17/20,phone456,FALSE,TRUE
704-06-5657,246,power_of_attorney,2/28/26,whatsappXYZ,FALSE,TRUE
481-44-8467,969,passport_copy,3/30/22,phone789,TRUE,TRUE
725-92-7374,155,court_filing,12/19/23,phoneGHI,TRUE,FALSE
686-77-3617,781,contract,9/10/21,phone789,TRUE,FALSE
221-06-8410,369,evidence,11/24/27,whatsapp123,FALSE,TRUE
895-67-0353,654,contract,11/15/25,phone789,TRUE,FALSE
781-28-3443,353,correspondence,11/3/29,phone456,TRUE,TRUE
530-51-7695,304,contract,11/4/24,email456,FALSE,FALSE
365-54-7064,925,invoice,11/30/23,phone789,FALSE,FALSE
490-09-4699,680,passport_copy,12/5/21,phoneGHI,TRUE,FALSE
428-93-7487,324,power_of_attorney,4/30/27,whatsapp789,FALSE,FALSE
608-05-4808,40,correspondence,11/20/28,email456,FALSE,FALSE
582-72-6270,328,contract,3/10/28,whatsapp789,TRUE,TRUE
344-15-2717,720,power_of_attorney,10/24/27,phone789,TRUE,TRUE
545-97-1908,692,court_filing,9/10/27,email123,FALSE,TRUE
424-68-7248,253,contract,9/9/21,whatsapp789,TRUE,FALSE
108-73-3525,739,evidence,10/29/22,email456,TRUE,FALSE
743-35-5716,187,correspondence,3/9/25,email123,TRUE,TRUE
865-71-8532,882,invoice,2/11/27,whatsapp789,FALSE,TRUE
818-33-2665,651,invoice,3/26/26,whatsapp789,TRUE,FALSE
405-59-4096,84,correspondence,1/16/28,phone456,FALSE,TRUE
639-05-8609,533,passport_copy,3/19/22,email456,TRUE,TRUE
753-66-1626,239,invoice,9/27/22,email456,TRUE,TRUE
781-82-4022,522,contract,12/10/29,whatsapp789,FALSE,FALSE
425-67-0977,49,evidence,7/21/23,phone789,TRUE,FALSE
118-83-5840,179,contract,7/23/25,whatsapp123,TRUE,TRUE
849-23-9320,146,court_filing,11/27/23,whatsappABC,TRUE,TRUE
368-37-7906,499,correspondence,4/15/27,emailDEF,FALSE,TRUE
663-69-4069,319,invoice,3/27/20,emailDEF,FALSE,TRUE
380-20-5453,721,contract,8/9/21,whatsapp789,FALSE,FALSE
230-73-9020,985,correspondence,2/25/21,whatsapp789,TRUE,FALSE
356-13-1678,910,evidence,5/20/27,whatsapp123,FALSE,FALSE
796-17-5430,873,correspondence,4/6/28,whatsappABC,FALSE,TRUE
310-90-3117,330,evidence,12/10/25,phone456,TRUE,FALSE
295-29-6083,67,invoice,2/28/22,whatsappABC,FALSE,TRUE
408-88-2961,685,invoice,11/14/27,phone456,TRUE,TRUE
384-52-0649,427,evidence,2/27/28,phoneGHI,TRUE,FALSE
178-96-2567,292,passport_copy,8/22/26,emailDEF,FALSE,FALSE
456-58-4252,597,invoice,8/14/24,phone456,TRUE,TRUE
782-92-9841,67,invoice,8/11/20,whatsappABC,TRUE,FALSE
686-41-0192,461,invoice,2/25/24,whatsappABC,TRUE,TRUE
819-30-9179,175,contract,12/23/26,email456,TRUE,TRUE
206-43-0715,651,passport_copy,12/16/28,whatsapp789,TRUE,TRUE
702-85-8819,129,invoice,3/15/20,email456,TRUE,TRUE
809-06-8125,461,court_filing,4/20/23,whatsappABC,FALSE,FALSE
109-80-4328,329,passport_copy,9/12/24,phone789,TRUE,FALSE
624-90-8259,896,power_of_attorney,6/25/22,emailDEF,TRUE,FALSE
107-79-2526,398,invoice,6/1/22,email123,FALSE,FALSE
778-28-7880,536,court_filing,3/23/21,phone789,TRUE,FALSE
674-83-6174,248,invoice,5/31/28,whatsappXYZ,TRUE,TRUE
288-69-4771,630,court_filing,7/6/20,whatsappXYZ,FALSE,TRUE
263-71-0198,575,evidence,7/12/22,phoneGHI,FALSE,FALSE
397-23-0152,740,passport_copy,7/1/24,phoneGHI,FALSE,FALSE
212-65-5598,778,invoice,6/20/26,whatsapp123,TRUE,TRUE
665-87-8570,634,contract,10/15/25,emailDEF,TRUE,TRUE
257-46-7266,640,contract,4/27/23,phone789,TRUE,TRUE
743-35-5716,417,invoice,6/5/21,whatsappXYZ,TRUE,FALSE
158-01-1417,619,evidence,6/21/21,whatsapp789,FALSE,FALSE
702-85-8819,283,passport_copy,2/12/23,emailDEF,TRUE,TRUE
568-24-3899,994,correspondence,10/17/20,emailDEF,TRUE,FALSE
119-99-1828,474,contract,5/29/23,emailDEF,TRUE,FALSE
888-69-1750,474,power_of_attorney,6/13/27,emailDEF,TRUE,TRUE
762-67-2136,200,passport_copy,5/17/26,phone789,TRUE,TRUE
807-62-7831,333,power_of_attorney,6/27/26,phone789,FALSE,FALSE
329-03-9277,118,passport_copy,11/28/28,phone456,TRUE,TRUE
852-57-9616,696,contract,1/24/22,email456,FALSE,TRUE
745-69-8973,141,contract,6/10/26,phone789,TRUE,FALSE
658-26-8420,58,contract,4/15/29,whatsappABC,TRUE,FALSE
287-29-2399,404,invoice,11/9/20,whatsapp123,TRUE,FALSE
852-78-8055,25,correspondence,11/17/24,email456,TRUE,FALSE
880-82-5055,554,invoice,4/10/21,email123,TRUE,TRUE
231-35-3211,293,invoice,8/11/23,whatsappABC,TRUE,TRUE
510-09-0088,960,power_of_attorney,8/18/24,emailDEF,FALSE,FALSE
765-50-6254,808,correspondence,3/5/20,whatsappABC,TRUE,FALSE
306-73-9150,727,invoice,7/9/25,whatsapp789,TRUE,TRUE
145-22-1442,967,court_filing,9/4/25,whatsapp123,TRUE,FALSE
771-18-8641,473,power_of_attorney,7/30/22,emailDEF,TRUE,TRUE
358-76-3757,586,passport_copy,4/16/23,whatsappABC,TRUE,TRUE
188-32-6476,732,power_of_attorney,5/2/24,whatsappXYZ,FALSE,FALSE
122-28-2753,729,passport_copy,12/29/21,phone789,FALSE,TRUE
510-09-0088,694,contract,10/5/21,whatsappXYZ,FALSE,FALSE
